Record_ID,Date,Day_of_Week,Month,Year,Season,Day_Type,Festival_Status,Festival_Flag,Donation_Source,Donor_ID,Repeat_Donor,Donation_Count_by_Donor,Food_Category,State,Shelter_ID,Shelter_Name,Shelter_Capacity,Meal_Type,Quantity_Received_kg,Quantity_Delivered_kg,Quantity_Wasted_kg,Spoilage_Rate_pct,No_of_People_Served,Expected_Beneficiaries,Prev_Week_Avg_Served,Surplus_Deficit_kg,Demand_Met_pct,Demand_Met,Distance_km,Transport_Mode,Transport_Cost_INR,Delivery_Time_min,Storage_Condition,Temp_at_Pickup_C,Rainfall_mm,Volunteer_Count,Volunteer_Organization,Advance_Notice_Hours,Beneficiary_Rating
REC-0531,2023-12-04,Monday,December,2023,Winter,Weekday,Christmas,1,Individual Donor,DNR-0072,1,9,Cooked Meal,Delhi,SHL-001,Aashraya Shelter,300,Lunch,180.55,168.66,11.89,6.59,917,251,790.1,-86.16910764768907,139.34416984029602,0,14.3,Van,267.55,28,Refrigerated,24.3,13.0,7,Org_E,26.0,2.7
REC-0092,2023-12-05,Tuesday,December,2023,Winter,Weekday,Christmas,1,Wedding Hall,DNR-0067,1,2,Cooked Meal,Tamil Nadu,SHL-001,Aashraya Shelter,300,Lunch,1000.16,848.64,151.52,15.15,3226,161,728.6,817.92,2003.7,1,33.2,Truck,401.01,171,Room Temperature,35.8,0.7,7,Org_E,48.0,4.3
REC-0422,2023-12-06,Wednesday,December,2023,Winter,Weekday,Christmas,1,Corporate Canteen,DNR-0004,0,1,Cooked Meal,Delhi,SHL-008,Karuna Ashram,350,Lunch,125.03,114.13,10.9,8.72,547,252,890.7,69.92,217.1,1,20.3,Car,285.54,118,Room Temperature,34.7,7.4,14,Org_A,19.0,3.8
REC-0240,2023-12-07,Thursday,December,2023,Winter,Weekday,Christmas,1,Individual Donor,DNR-0022,1,3,Cooked Meal,Tamil Nadu,SHL-002,Umeed Niwas,250,Snack,190.56,187.35,3.21,1.68,960,217,1254.6,136.76,442.4,1,16.9,Car,265.97,31,Frozen,33.8,12.2,6,Org_C,38.0,3.5
REC-0290,2023-12-07,Thursday,December,2023,Winter,Weekday,Christmas,1,Temple/Gurudwara,DNR-0013,1,5,Packaged Food,Tamil Nadu,SHL-002,Umeed Niwas,250,Lunch,139.17,132.78,6.39,4.59,707,189,1287.7,84.36,374.1,1,1.1,Truck,9.9,69,Frozen,26.5,3.3,14,Org_B,44.0,2.5
REC-0321,2023-12-13,Wednesday,December,2023,Winter,Weekday,,0,School/College,DNR-0033,1,4,Raw Groceries,Gujarat,SHL-001,Aashraya Shelter,300,Snack,133.64,123.87,9.77,7.31,530,230,1171.1,-119.5666178416608,101.68327993434153,0,43.0,Bike,854.56,25,Frozen,34.5,13.3,13,Org_B,57.0,4.7
REC-0178,2023-12-15,Friday,December,2023,Winter,Weekday,,0,Wedding Hall,DNR-0045,1,2,Cooked Meal,Uttar Pradesh,SHL-002,Umeed Niwas,250,Lunch,572.85,541.83,31.02,5.41,2077,135,1194.7,516.45,1538.5,1,25.7,Auto-Rickshaw,358.71,171,Frozen,25.4,16.1,4,Org_E,18.0,3.6
REC-0099,2023-12-17,Sunday,December,2023,Winter,Weekend,,0,Restaurant,DNR-0050,0,1,Mixed,West Bengal,SHL-001,Aashraya Shelter,300,Snack,444.02,388.61,55.41,12.48,1509,272,1085.9,321.63,554.8,1,41.9,Car,447.74,35,Room Temperature,26.3,7.9,5,Org_B,4.0,3.8
REC-0475,2023-12-17,Sunday,December,2023,Winter,Weekend,,0,Wedding Hall,DNR-0035,1,7,Packaged Food,Gujarat,SHL-005,Annapurna Shelter,400,Lunch,93.84,90.9,2.94,3.14,496,202,1151.6,53.53,245.5,1,24.1,Auto-Rickshaw,451.14,159,Frozen,33.1,12.1,11,Org_E,1.0,3.6
REC-0179,2023-12-20,Wednesday,December,2023,Winter,Weekday,,0,Catering Company,DNR-0038,1,3,Mixed,Rajasthan,SHL-010,Sahara Home,290,Lunch,440.63,410.86,29.77,6.76,2112,283,1154.3,333.8,746.3,1,8.3,Bike,72.08,161,Frozen,32.1,12.2,15,Org_C,66.0,3.2
REC-0281,2023-12-24,Sunday,December,2023,Winter,Weekend,,0,NGO Partner,DNR-0022,1,4,Raw Groceries,Uttar Pradesh,SHL-008,Karuna Ashram,350,Breakfast,301.43,289.38,12.05,4.0,1647,304,929.7,203.37,541.8,1,5.9,Car,64.79,73,Refrigerated,26.1,14.3,10,Org_D,36.0,3.0
REC-0086,2023-12-27,Wednesday,December,2023,Winter,Weekday,,0,Wedding Hall,DNR-0041,1,2,Mixed,West Bengal,SHL-001,Aashraya Shelter,300,Snack,384.25,335.85,48.4,12.6,1424,234,612.7,285.96,608.5,1,20.2,Van,322.47,162,Room Temperature,29.1,5.8,11,Org_A,52.0,4.8
REC-0493,2023-12-29,Friday,December,2023,Winter,Weekday,,0,Restaurant,DNR-0015,1,8,Raw Groceries,Rajasthan,SHL-003,Seva Sadan,200,Breakfast,116.78,102.95,13.83,11.85,522,151,789.4,61.33,345.7,1,49.0,Van,528.92,42,Room Temperature,34.3,11.6,15,Org_D,72.0,3.7
REC-0212,2024-01-01,Monday,January,2024,Winter,Weekday,,0,Hotel,DNR-0001,1,3,Packaged Food,Tamil Nadu,SHL-007,Prerna Niwas,270,Dinner,300.14,266.02,34.12,11.37,1412,151,931.3,239.79,935.1,1,34.1,Bike,299.99,161,Refrigerated,33.3,18.3,15,Org_B,5.0,3.8
REC-0209,2024-01-05,Friday,January,2024,Winter,Weekday,,0,Supermarket,DNR-0070,1,8,Cooked Meal,Maharashtra,SHL-006,Asha Griha,220,Lunch,371.98,353.18,18.8,5.06,2037,188,825.9,315.73,1083.5,1,23.8,Car,278.76,94,Refrigerated,26.6,7.9,9,Org_D,5.0,4.6
REC-0235,2024-01-05,Friday,January,2024,Winter,Weekday,,0,Catering Company,DNR-0017,1,4,Raw Groceries,Rajasthan,SHL-003,Seva Sadan,200,Lunch,201.47,192.94,8.53,4.23,1032,131,779.4,-188.09140972953946,303.6056176153144,0,1.2,Bike,14.79,81,Refrigerated,30.8,16.8,12,Org_D,43.0,3.2
REC-0377,2024-01-06,Saturday,January,2024,Winter,Weekend,,0,Wedding Hall,DNR-0051,1,3,Mixed,Rajasthan,SHL-001,Aashraya Shelter,300,Lunch,476.32,417.43,58.89,12.36,1982,259,910.3,-429.89332570549817,508.8820708892816,0,41.7,Truck,426.99,175,Frozen,39.0,14.0,13,Org_E,49.0,2.6
REC-0135,2024-01-07,Sunday,January,2024,Winter,Weekend,Pongal,1,Hotel,DNR-0065,0,1,Cooked Meal,Maharashtra,SHL-002,Umeed Niwas,250,Snack,452.4,413.54,38.86,8.59,2435,127,1201.4,-293.06713362753766,1283.1904501935787,0,44.9,Bike,363.27,94,Refrigerated,30.9,15.3,12,Org_D,38.0,4.1
REC-0113,2024-01-10,Wednesday,January,2024,Winter,Weekday,Pongal,1,Catering Company,DNR-0040,1,2,Cooked Meal,Delhi,SHL-008,Karuna Ashram,350,Lunch,414.85,392.96,21.89,5.28,1386,187,1305.9,351.23,741.2,1,17.8,Car,244.91,116,Refrigerated,25.5,16.0,10,Org_A,53.0,4.0
REC-0004,2024-01-11,Thursday,January,2024,Winter,Weekday,Pongal,1,Supermarket,DNR-0030,0,1,Raw Groceries,Gujarat,SHL-002,Umeed Niwas,250,Breakfast,430.4,386.1,44.3,10.29,1990,190,1840.1,347.06,1047.4,1,50.1,Auto-Rickshaw,511.93,40,Room Temperature,33.4,0.7,6,Org_A,59.0,4.9
REC-0433,2024-01-13,Saturday,January,2024,Winter,Weekend,Pongal,1,Wedding Hall,DNR-0048,1,4,Cooked Meal,Delhi,SHL-003,Seva Sadan,200,Breakfast,161.66,151.97,9.69,6.0,639,128,1028.4,123.16,499.2,1,49.0,Auto-Rickshaw,623.27,139,Frozen,33.8,16.4,7,Org_C,21.0,3.9
REC-0308,2024-01-14,Sunday,January,2024,Winter,Weekend,Pongal,1,Supermarket,DNR-0031,1,10,Raw Groceries,Uttar Pradesh,SHL-007,Prerna Niwas,270,Lunch,655.41,602.2,53.21,8.12,3255,140,635.9,577.17,2325.0,1,42.3,Auto-Rickshaw,652.87,79,Refrigerated,26.0,0.3,5,Org_B,22.0,3.9
REC-0254,2024-01-15,Monday,January,2024,Winter,Weekday,Pongal,1,School/College,DNR-0038,1,4,Raw Groceries,Karnataka,SHL-002,Umeed Niwas,250,Lunch,169.93,149.25,20.68,12.17,605,165,1357.0,119.89,366.7,1,13.3,Van,222.73,155,Room Temperature,25.6,18.5,13,Org_C,14.0,2.7
REC-0278,2024-01-16,Tuesday,January,2024,Winter,Weekday,Pongal,1,Catering Company,DNR-0021,1,6,Cooked Meal,Maharashtra,SHL-004,Jeevan Kendra,180,Lunch,724.75,661.82,62.93,8.68,3777,108,1158.7,-706.6625590030767,1979.2980045488112,0,52.0,Car,853.51,60,Refrigerated,24.4,3.1,13,Org_D,62.0,4.2
REC-0073,2024-01-23,Tuesday,January,2024,Winter,Weekday,,0,Catering Company,DNR-0059,1,3,Mixed,Delhi,SHL-001,Aashraya Shelter,300,Snack,126.06,117.24,8.82,7.0,426,200,366.5,-110.9859762246014,115.53745577976503,0,32.9,Bike,265.03,38,Refrigerated,33.3,10.4,12,Org_A,3.0,3.3
REC-0381,2024-01-25,Thursday,January,2024,Winter,Weekday,,0,Wedding Hall,DNR-0067,1,7,Raw Groceries,Uttar Pradesh,SHL-002,Umeed Niwas,250,Lunch,364.75,338.18,26.57,7.28,1831,212,1189.6,289.2,863.7,1,18.1,Car,291.55,35,Room Temperature,34.8,0.4,5,Org_D,61.0,3.5
REC-0091,2024-01-26,Friday,January,2024,Winter,Weekday,,0,Individual Donor,DNR-0006,0,1,Cooked Meal,Karnataka,SHL-002,Umeed Niwas,250,Snack,175.81,164.41,11.4,6.49,697,240,1396.7,123.92,290.4,1,2.8,Truck,54.13,130,Frozen,28.4,18.3,7,Org_E,61.0,3.7
REC-0505,2024-01-27,Saturday,January,2024,Winter,Weekend,,0,Wedding Hall,DNR-0006,1,6,Cooked Meal,West Bengal,SHL-002,Umeed Niwas,250,Breakfast,301.81,289.92,11.89,3.94,1148,132,1480.7,-307.0209799708419,657.6038958948376,0,11.1,Bike,200.73,148,Frozen,33.8,11.6,3,Org_C,48.0,2.5
REC-0401,2024-01-28,Sunday,January,2024,Winter,Weekend,,0,Catering Company,DNR-0013,1,7,Packaged Food,Tamil Nadu,SHL-008,Karuna Ashram,350,Lunch,593.13,547.2,45.93,7.74,2466,265,1313.4,-617.9565654120631,447.88996882030324,0,23.5,Car,226.13,176,Refrigerated,34.0,,14,Org_B,21.0,
REC-0083,2024-01-28,Sunday,January,2024,Winter,Weekend,,0,Individual Donor,DNR-0080,1,3,Mixed,Delhi,SHL-010,Sahara Home,290,Breakfast,86.47,77.89,8.58,9.92,374,169,1079.9,37.47,221.3,1,46.1,Van,378.97,27,Refrigerated,25.4,2.8,6,Org_B,57.0,4.8
REC-0599,2024-02-02,Friday,February,2024,Winter,Weekday,,0,Supermarket,DNR-0004,1,6,Cooked Meal,Tamil Nadu,SHL-007,Prerna Niwas,270,Lunch,314.59,270.02,44.57,14.17,1115,209,736.7,226.65,533.5,1,47.4,Bike,752.01,169,Room Temperature,25.8,2.6,3,Org_D,35.0,3.1
REC-0416,2024-02-03,Saturday,February,2024,Winter,Weekend,,0,NGO Partner,DNR-0069,1,4,Cooked Meal,Uttar Pradesh,SHL-008,Karuna Ashram,350,Breakfast,193.56,178.61,14.95,7.73,929,233,977.9,-100.83360092850728,165.08181033484047,0,38.3,Truck,603.18,89,Frozen,32.9,2.9,11,Org_E,48.0,3.8
REC-0174,2024-02-04,Sunday,February,2024,Winter,Weekend,,0,Corporate Canteen,DNR-0024,1,2,Cooked Meal,West Bengal,SHL-007,Prerna Niwas,270,Lunch,367.9,333.37,34.53,9.39,1215,180,963.3,300.42,675.0,1,27.9,Car,460.13,139,Room Temperature,27.5,16.5,10,Org_D,22.0,4.5
REC-0539,2024-02-05,Monday,February,2024,Winter,Weekday,,0,Catering Company,DNR-0075,1,6,Raw Groceries,Uttar Pradesh,SHL-008,Karuna Ashram,350,Snack,361.29,341.39,19.9,5.51,1583,306,758.0,261.52,517.3,1,53.9,Bike,784.94,24,Frozen,33.4,16.4,5,Org_D,26.0,3.9
REC-0313,2024-02-05,Monday,February,2024,Winter,Weekday,,0,Hotel,DNR-0050,1,5,Cooked Meal,West Bengal,SHL-009,Daya Niwas,310,Snack,386.05,365.04,21.01,5.44,1644,178,1246.4,-311.42996685118266,441.0167444828783,0,29.9,Truck,338.59,111,Refrigerated,34.4,19.2,6,Org_B,11.0,4.8
REC-0460,2024-02-07,Wednesday,February,2024,Winter,Weekday,,0,Wedding Hall,DNR-0036,1,11,Cooked Meal,Delhi,SHL-009,Daya Niwas,310,Snack,196.75,193.8,2.95,1.5,686,304,1195.7,125.37,225.7,1,28.8,Truck,438.87,52,Frozen,33.1,11.2,9,Org_B,,2.7
REC-0466,2024-02-12,Monday,February,2024,Winter,Weekday,,0,Supermarket,DNR-0030,1,7,Raw Groceries,Gujarat,SHL-001,Aashraya Shelter,300,Breakfast,116.4,110.1,6.3,5.41,469,297,961.3,51.94,157.9,1,21.9,Car,363.81,37,Frozen,36.6,1.3,5,Org_E,34.0,4.9
REC-0451,2024-02-13,Tuesday,February,2024,Winter,Weekday,,0,Supermarket,DNR-0044,1,5,Mixed,West Bengal,SHL-006,Asha Griha,220,Breakfast,370.36,342.19,28.17,7.61,1456,168,1101.4,307.98,866.7,1,40.2,Truck,611.32,142,Refrigerated,27.4,1.1,4,Org_B,39.0,2.9
REC-0536,2024-02-16,Friday,February,2024,Winter,Weekday,,0,Wedding Hall,DNR-0048,1,6,Cooked Meal,Delhi,SHL-004,Jeevan Kendra,180,Dinner,556.62,510.83,45.79,8.23,1809,176,912.6,462.1,1027.8,1,32.1,Truck,311.91,58,Refrigerated,23.9,10.8,13,Org_C,9.0,2.5
REC-0003,2024-02-18,Sunday,February,2024,Winter,Weekend,,0,Wedding Hall,DNR-0069,0,1,Cooked Meal,Delhi,SHL-006,Asha Griha,220,Dinner,580.03,557.68,22.35,3.85,2042,216,2408.6,-550.270054160384,638.0153605045809,0,33.8,Van,393.95,46,Frozen,29.7,0.9,3,Org_D,71.0,2.7
REC-0062,2024-02-18,Sunday,February,2024,Winter,Weekend,,0,NGO Partner,DNR-0037,1,2,Raw Groceries,Uttar Pradesh,SHL-009,Daya Niwas,310,Breakfast,116.28,109.24,7.04,6.05,461,245,736.2,46.19,188.2,1,7.2,Car,99.17,73,Refrigerated,29.6,4.8,8,Org_B,13.0,3.8
REC-0237,2024-02-21,Wednesday,February,2024,Winter,Weekday,,0,Catering Company,DNR-0044,1,3,Mixed,Rajasthan,SHL-007,Prerna Niwas,270,Breakfast,256.97,232.39,24.58,9.57,1200,265,1167.1,183.34,452.8,1,10.0,Auto-Rickshaw,194.09,119,Refrigerated,39.2,0.1,4,Org_B,41.0,4.3
REC-0186,2024-02-23,Friday,February,2024,Winter,Weekday,,0,Corporate Canteen,DNR-0057,1,2,Cooked Meal,Tamil Nadu,SHL-002,Umeed Niwas,250,Breakfast,134.11,131.4,2.71,2.02,748,234,1405.1,-97.87915562728845,102.19081743233818,0,29.0,Car,315.1,104,Frozen,29.3,15.1,12,Org_B,20.0,3.6
REC-0386,2024-02-24,Saturday,February,2024,Winter,Weekend,,0,Hotel,DNR-0007,1,6,Cooked Meal,Uttar Pradesh,SHL-003,Seva Sadan,200,Lunch,558.46,525.91,32.55,5.83,3034,139,578.1,493.13,2182.7,1,5.3,Car,51.52,179,Frozen,33.4,10.8,14,Org_C,15.0,2.9
REC-0058,2024-02-25,Sunday,February,2024,Winter,Weekend,,0,Hotel,DNR-0035,1,2,Packaged Food,Tamil Nadu,SHL-002,Umeed Niwas,250,Dinner,597.21,521.45,75.76,12.69,2590,218,1136.4,-501.0501410145001,720.6838527994486,0,5.7,Truck,54.33,15,Room Temperature,35.3,10.0,13,Org_E,39.0,3.2
REC-0119,2024-02-26,Monday,February,2024,Winter,Weekday,,0,Supermarket,DNR-0025,0,1,Mixed,West Bengal,SHL-004,Jeevan Kendra,180,Lunch,376.82,356.13,20.69,5.49,1740,154,592.1,318.3,1129.9,1,36.6,Bike,730.39,55,Frozen,26.4,,10,Org_C,60.0,4.9
REC-0572,2024-02-27,Tuesday,February,2024,Winter,Weekday,,0,Temple/Gurudwara,DNR-0033,1,6,Raw Groceries,Karnataka,SHL-009,Daya Niwas,310,Lunch,132.42,123.54,8.88,6.71,687,305,957.0,-48.91742063138874,118.94127399403835,0,3.1,Truck,47.14,92,Refrigerated,32.9,4.2,11,Org_D,40.0,3.8
REC-0570,2024-02-28,Wednesday,February,2024,Winter,Weekday,,0,Supermarket,DNR-0066,1,5,Packaged Food,Tamil Nadu,SHL-004,Jeevan Kendra,180,Snack,42.08,37.94,4.14,9.84,184,131,1263.1,-17.25328654865504,67.72950424311576,0,50.7,Bike,815.42,140,Frozen,25.5,11.4,13,Org_C,8.0,2.7
REC-0413,2024-02-28,Wednesday,February,2024,Winter,Weekday,,0,NGO Partner,DNR-0070,1,10,Cooked Meal,Maharashtra,SHL-005,Annapurna Shelter,400,Snack,157.89,148.36,9.53,6.03,706,262,714.7,-81.74975387491921,189.44383504927612,0,32.1,Bike,505.34,162,Frozen,31.7,14.6,14,Org_E,11.0,4.4
REC-0426,2024-03-01,Friday,March,2024,Summer,Weekday,Holi,1,NGO Partner,DNR-0072,1,6,Cooked Meal,Maharashtra,SHL-005,Annapurna Shelter,400,Dinner,476.38,434.72,41.66,8.74,1928,324,685.4,373.55,595.1,1,28.7,Bike,267.69,37,Room Temperature,28.6,2.4,13,Org_D,57.0,2.6
REC-0325,2024-03-06,Wednesday,March,2024,Summer,Weekday,Holi,1,School/College,DNR-0002,1,3,Mixed,Rajasthan,SHL-001,Aashraya Shelter,300,Dinner,193.47,190.69,2.78,1.44,932,276,1120.6,140.42,337.7,1,20.8,Auto-Rickshaw,210.11,68,Frozen,34.9,16.0,15,Org_A,11.0,4.2
REC-0394,2024-03-10,Sunday,March,2024,Summer,Weekend,,0,Individual Donor,DNR-0063,1,3,Packaged Food,Tamil Nadu,SHL-006,Asha Griha,220,Snack,105.15,99.52,5.63,5.36,491,172,1021.9,69.32,285.5,1,4.4,Car,64.66,137,Refrigerated,26.9,10.1,8,Org_E,,4.9
REC-0547,2024-03-11,Monday,March,2024,Summer,Weekday,,0,Temple/Gurudwara,DNR-0061,1,10,Raw Groceries,Gujarat,SHL-007,Prerna Niwas,270,Breakfast,78.23,68.07,10.16,12.99,387,182,1043.9,33.77,212.6,1,47.0,Car,556.04,42,Room Temperature,36.6,1.0,11,Org_B,58.0,4.8
REC-0271,2024-03-11,Monday,March,2024,Summer,Weekday,,0,Catering Company,DNR-0072,1,5,Raw Groceries,Rajasthan,SHL-003,Seva Sadan,200,Dinner,162.71,142.32,20.39,12.53,502,167,503.3,96.31,300.6,1,46.0,Bike,670.97,51,Refrigerated,38.1,11.4,2,Org_E,1.0,3.2
REC-0588,2024-03-12,Tuesday,March,2024,Summer,Weekday,,0,Temple/Gurudwara,DNR-0071,1,9,Cooked Meal,Karnataka,SHL-009,Daya Niwas,310,Dinner,151.94,146.46,5.48,3.61,727,156,764.0,117.58,466.0,1,19.0,Bike,314.57,115,Frozen,22.9,8.8,4,Org_B,42.0,3.4
REC-0371,2024-03-13,Wednesday,March,2024,Summer,Weekday,,0,Corporate Canteen,DNR-0061,1,7,Cooked Meal,Delhi,SHL-006,Asha Griha,220,Snack,85.86,80.29,5.57,6.49,461,197,1090.9,42.34,234.0,1,29.4,Truck,474.97,43,Refrigerated,31.3,5.9,9,Org_A,60.0,4.9
REC-0094,2024-03-13,Wednesday,March,2024,Summer,Weekday,,0,Corporate Canteen,DNR-0012,0,1,Raw Groceries,Karnataka,SHL-005,Annapurna Shelter,400,Snack,331.16,299.05,32.11,9.7,1643,399,1348.0,207.89,411.8,1,29.6,Bike,509.31,180,Refrigerated,21.3,17.5,10,Org_E,47.0,
REC-0173,2024-03-14,Thursday,March,2024,Summer,Weekday,,0,Supermarket,DNR-0039,1,4,Cooked Meal,Karnataka,SHL-006,Asha Griha,220,Dinner,146.98,136.1,10.88,7.4,694,117,1328.3,-97.5824988240235,359.37707339660784,0,32.8,Truck,483.4,172,Frozen,31.3,1.9,12,Org_B,18.0,3.9
REC-0120,2024-03-16,Saturday,March,2024,Summer,Weekend,,0,Catering Company,DNR-0007,1,2,Cooked Meal,Uttar Pradesh,SHL-004,Jeevan Kendra,180,Lunch,397.42,364.48,32.94,8.29,1697,168,798.7,-381.078066714576,577.7155440824224,0,2.7,Car,45.66,87,Room Temperature,31.8,1.4,11,Org_A,,3.6
REC-0411,2024-03-18,Monday,March,2024,Summer,Weekday,,0,School/College,DNR-0002,1,5,Cooked Meal,Karnataka,SHL-008,Karuna Ashram,350,Snack,204.22,189.32,14.9,7.3,899,293,1360.3,-88.85363254465909,171.5625027255122,0,8.5,Auto-Rickshaw,145.32,119,Refrigerated,24.3,4.4,4,Org_E,46.0,4.4
REC-0470,2024-03-25,Monday,March,2024,Summer,Weekday,,0,Hotel,DNR-0008,1,5,Mixed,West Bengal,SHL-007,Prerna Niwas,270,Dinner,325.15,299.48,25.67,7.9,1363,202,1148.4,264.5,674.8,1,20.9,Van,347.09,28,Refrigerated,32.6,0.8,5,Org_E,61.0,4.0
REC-0248,2024-03-30,Saturday,March,2024,Summer,Weekend,,0,School/College,DNR-0015,1,3,Raw Groceries,Rajasthan,SHL-007,Prerna Niwas,270,Snack,131.66,125.8,5.86,4.45,588,255,910.4,77.41,230.6,1,50.5,Truck,441.7,48,Frozen,33.4,6.9,15,Org_B,21.0,2.9
REC-0292,2024-03-31,Sunday,March,2024,Summer,Weekend,,0,Supermarket,DNR-0057,1,5,Raw Groceries,Rajasthan,SHL-010,Sahara Home,290,Breakfast,126.82,116.57,10.25,8.08,533,223,1087.4,74.02,239.0,1,31.1,Auto-Rickshaw,510.84,17,Frozen,42.5,12.3,15,Org_D,67.0,2.9
REC-0400,2024-04-03,Wednesday,April,2024,Summer,Weekday,Eid,1,NGO Partner,DNR-0076,1,2,Raw Groceries,Karnataka,SHL-010,Sahara Home,290,Lunch,155.13,144.28,10.85,7.0,625,250,971.3,89.34,250.0,1,10.8,Bike,161.36,59,Refrigerated,26.3,19.6,3,Org_A,16.0,4.6
REC-0015,2024-04-04,Thursday,April,2024,Summer,Weekday,Eid,1,NGO Partner,DNR-0018,0,1,Cooked Meal,Karnataka,SHL-004,Jeevan Kendra,180,Lunch,180.72,171.53,9.19,5.08,819,110,1078.0,-93.77583825365727,262.85689968778246,0,37.6,Auto-Rickshaw,379.47,123,Frozen,21.5,11.8,6,Org_D,60.0,4.2
REC-0591,2024-04-07,Sunday,April,2024,Summer,Weekend,Eid,1,Hotel,DNR-0077,1,6,Mixed,Maharashtra,SHL-002,Umeed Niwas,250,Lunch,730.03,649.35,80.68,11.05,3036,131,1509.7,-717.3491346189576,1781.8921083016112,0,37.1,Truck,648.74,59,Room Temperature,32.6,1.7,14,Org_C,12.0,3.6
REC-0499,2024-04-08,Monday,April,2024,Summer,Weekday,Eid,1,Hotel,DNR-0017,1,8,Mixed,Rajasthan,SHL-002,Umeed Niwas,250,Breakfast,365.88,325.18,40.7,11.12,1704,215,1645.7,286.72,792.6,1,51.3,Car,1010.26,148,Room Temperature,33.4,5.6,5,Org_D,12.0,4.9
REC-0277,2024-04-09,Tuesday,April,2024,Summer,Weekday,,0,Supermarket,DNR-0020,1,7,Raw Groceries,Gujarat,SHL-001,Aashraya Shelter,300,Dinner,239.28,229.1,10.18,4.25,1189,255,566.9,-158.7986391524742,202.18998713257818,0,53.1,Car,624.18,108,Frozen,30.5,0.3,5,Org_D,38.0,3.2
REC-0044,2024-04-12,Friday,April,2024,Summer,Weekday,,0,School/College,DNR-0038,0,1,Raw Groceries,Gujarat,SHL-008,Karuna Ashram,350,Snack,79.4,72.17,7.23,9.1,302,207,896.5,-22.89710310613554,78.49833642191994,0,25.6,Truck,313.35,71,Refrigerated,39.4,17.8,13,Org_A,32.0,4.0
REC-0201,2024-04-12,Friday,April,2024,Summer,Weekday,,0,Wedding Hall,DNR-0016,1,3,Mixed,Delhi,SHL-004,Jeevan Kendra,180,Snack,422.88,370.7,52.18,12.34,1847,170,825.4,-353.7495410607295,576.8263711085666,0,47.0,Bike,420.54,38,Room Temperature,22.6,18.1,14,Org_C,39.0,3.1
REC-0512,2024-04-14,Sunday,April,2024,Summer,Weekend,,0,Corporate Canteen,DNR-0039,1,10,Cooked Meal,Maharashtra,SHL-010,Sahara Home,290,Dinner,384.37,354.23,30.14,7.84,1640,282,1208.0,-213.05479469242835,262.38206450436724,0,10.1,Auto-Rickshaw,117.35,114,Refrigerated,31.5,18.1,7,Org_A,19.0,3.0
REC-0514,2024-04-14,Sunday,April,2024,Summer,Weekend,,0,Hotel,DNR-0039,1,11,Mixed,Maharashtra,SHL-005,Annapurna Shelter,400,Breakfast,564.31,528.28,36.03,6.39,2750,325,832.7,450.25,846.2,1,30.0,Auto-Rickshaw,254.04,160,Frozen,27.6,13.1,9,Org_B,11.0,3.6
REC-0255,2024-04-18,Thursday,April,2024,Summer,Weekday,,0,Wedding Hall,DNR-0028,1,3,Raw Groceries,Rajasthan,SHL-010,Sahara Home,290,Lunch,267.21,246.92,20.29,7.59,1042,202,1093.3,-178.0836209979092,242.05308367601552,0,36.8,Auto-Rickshaw,733.02,132,Refrigerated,30.4,9.6,13,Org_D,44.0,2.6
REC-0225,2024-04-21,Sunday,April,2024,Summer,Weekend,,0,Individual Donor,DNR-0052,1,3,Mixed,West Bengal,SHL-008,Karuna Ashram,350,Snack,122.31,113.7,8.61,7.04,633,308,1122.0,51.27,205.5,1,54.0,Van,1051.52,51,Refrigerated,31.5,17.3,2,Org_C,51.0,3.0
REC-0180,2024-04-22,Monday,April,2024,Summer,Weekday,,0,Restaurant,DNR-0032,1,6,Mixed,Rajasthan,SHL-003,Seva Sadan,200,Lunch,100.66,96.27,4.39,4.36,519,144,677.4,-66.5880286193605,126.85347953941259,0,14.5,Auto-Rickshaw,127.37,115,Refrigerated,33.2,18.1,4,Org_C,35.0,3.7
REC-0258,2024-04-25,Thursday,April,2024,Summer,Weekday,,0,Supermarket,DNR-0026,1,4,Mixed,Rajasthan,SHL-009,Daya Niwas,310,Dinner,123.98,115.42,8.56,6.9,553,272,1430.7,50.75,203.3,1,24.6,Car,301.02,68,Frozen,42.4,11.6,12,Org_B,45.0,4.7
REC-0362,2024-04-27,Saturday,April,2024,Summer,Weekend,,0,Restaurant,DNR-0027,1,3,Mixed,Rajasthan,SHL-010,Sahara Home,290,Dinner,128.9,113.26,15.64,12.13,586,264,849.3,54.5,222.0,1,37.3,Car,368.37,162,Frozen,35.3,4.8,14,Org_A,46.0,4.3
REC-0428,2024-04-28,Sunday,April,2024,Summer,Weekend,,0,Corporate Canteen,DNR-0038,1,6,Cooked Meal,Uttar Pradesh,SHL-010,Sahara Home,290,Lunch,363.75,329.5,34.25,9.42,1966,254,855.0,-185.33206990643382,315.4993585338691,0,54.4,Auto-Rickshaw,786.66,156,Refrigerated,33.1,9.2,2,Org_D,39.0,5.0
REC-0552,2024-04-30,Tuesday,April,2024,Summer,Weekday,,0,Hotel,DNR-0073,1,9,Packaged Food,Tamil Nadu,SHL-010,Sahara Home,290,Snack,428.21,396.89,31.32,7.31,1575,149,838.1,369.08,1057.0,1,3.7,Truck,61.72,39,Room Temperature,32.5,10.8,13,Org_B,6.0,2.8
